property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Transfer_flag,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermaket
32483,-37.740129,145.020972,28 Kenneth Street,PRESTON,9554000,house,2011,3,2,2,SC_047,841,20012,1807,27,0,hospital_090,2389,S_084,1631
53823,-37.82052,144.993213,81 Rowena Parade,RICHMOND,32300000,house,2015,3,1,1,SC_068,1975,19908,478,11,0,hospital_146,311,S_076,1233
5045,-37.87062,144.814944,21 Bracken Grove,ALTONA,11900000,house,2014,4,2,1,SC_033,5635,19925,621,32,0,hospital_141,6795,S_128,1355
44233,-37.684593,145.12392,13 Cosham Court,GREENSBOROUGH,14705000,house,2011,4,3,2,SC_051,3381,19985,2559,38,0,hospital_075,2785,S_051,1054
39464,-37.692102,145.06125,11 Greenhills Road,BUNDOORA,9240000,house,2013,4,2,2,SC_062,4981,19984,2889,34,0,hospital_041,164,S_155,925
70230,-37.870516,145.101087,6 Woolert Street,ASHWOOD,11696000,house,2011,3,1,2,SC_042,1134,19839,1013,26,0,hospital_089,1580,S_112,788
65944,-37.770714,145.310404,2 Katrina Court,MOOROOLBARK,5832000,house,2012,4,2,1,SC_084,1433,19877,1572,54,0,hospital_113,4025,S_058,1473
35794,-37.719056,145.007859,95 Howard Street,RESERVOIR,4380000,house,2010,2,1,1,SC_103,2344,20010,253,32,0,hospital_139,879,S_225,1950
64686,-37.807718,145.266394,58-60 Hillside Drive,CROYDON,6180000,house,2012,4,2,0,SC_022,1754,19879,1501,46,0,hospital_164,950,S_157,1536
36170,-37.66437,145.035551,14 Beaumont Crescent,LALOR,5780000,house,2010,3,1,2,SC_062,4623,20005,1417,43,0,hospital_053,2202,S_229,1401
86633,-37.902957,144.997515,35 St James Park Drive,BRIGHTON,30560000,house,2010,4,2,2,SC_015,4090,19952,496,20,0,hospital_198,1088,S_151,757
66361,-37.777094,145.342554,4 Regal Terrace,MOOROOLBARK,12155000,house,2015,4,2,2,SC_084,3285,19876,2444,60,0,hospital_113,1997,S_081,2006
30063,-37.782524,144.997206,40/26-36 High Street,NORTHCOTE,3880000,house,2014,2,1,1,SC_008,4056,19928,277,14,0,hospital_035,2376,S_200,2425
76227,-37.89653,145.082142,44 Willesden Road,HUGHESDALE,13510000,house,2016,3,2,2,SC_087,904,19918,436,32,0,hospital_166,2115,S_167,904
4217,-37.848855,144.870098,1A Berty Street,NEWPORT,5130000,house,2010,3,2,1,SC_033,3211,19994,1369,21,0,hospital_141,2415,S_056,2563
26370,-37.589959,144.930824,3 Metropolitan Avenue,CRAIGIEBURN,2920000,house,2012,3,2,2,SC_110,1212,40221,1720,46,0,hospital_104,6823,S_178,530
22294,-37.749327,144.953688,21 Phillips Street,COBURG,11700000,house,2016,4,1,0,SC_030,1910,19966,918,26,0,hospital_084,673,S_172,1327
15211,-37.736517,144.916255,30 Kernan Street,STRATHMORE,4740000,house,2010,2,1,2,SC_082,982,20034,1231,28,0,hospital_184,1176,S_197,1027
78947,-37.93711472,145.1650085,30 Grace Street,SPRINGVALE,10780000,house,2009,3,1,2,SC_073,3896,19913,1713,44,0,hospital_124,3994,S_067,2065
83447,-37.855667,145.009018,12 Kelvin Grove,PRAHRAN,9420000,house,2016,3,3,1,SC_066,1646,19946,694,23,0,hospital_132,173,S_115,910
70224,-37.86454773,145.1022949,6 Scenic Drive,ASHWOOD,6920000,house,2008,4,2,2,SC_042,1711,19840,1326,28,0,hospital_089,1068,S_112,779
58227,-37.81822,145.151672,5A Queen Street,BLACKBURN,5020000,house,2010,3,1,0,SC_002,1746,19898,252,35,0,hospital_060,1686,S_018,1518
42802,-37.719632,145.067387,12 Glenmore Street,MACLEOD,5885000,house,2012,3,2,2,SC_047,3884,19983,727,31,0,hospital_025,2153,S_155,2578
80481,-37.984853,145.176056,72 Wahroonga Avenue,KEYSBOROUGH,6748000,house,2015,3,1,2,SC_057,908,19889,1549,51,0,hospital_096,1073,S_079,968
74005,-37.872476,145.288148,8 Helene Court,BORONIA,5080000,house,2015,3,1,1,SC_049,3013,19868,1201,55,0,hospital_049,1199,S_146,1181
13980,-37.75979,144.903333,19 Park Crescent,ABERFELDIE,34000000,house,2016,3,1,1,SC_085,1956,20037,1208,21,0,hospital_128,1328,S_197,1811
7528,-37.744455,144.777804,5 Camelot Drive,ALBANVALE,5899000,house,2015,3,1,1,SC_107,3230,20002,1959,33,0,hospital_057,3690,S_070,791
3206,-37.81985092,144.8770294,257 Francis Street,YARRAVILLE,5382000,house,2008,3,1,3,SC_033,2768,19996,1219,16,0,hospital_056,3082,S_201,2815
21216,-37.770847,144.968925,40 Minnie Street,BRUNSWICK,7029000,house,2014,2,1,1,SC_103,4534,19968,892,21,0,hospital_144,1619,S_074,793
42320,-37.739847,145.082682,5 Gordon Court,VIEWBANK,14535000,house,2015,3,2,2,SC_017,2166,19936,1495,28,0,hospital_066,2515,S_100,2489
12472,-37.709844,144.773359,18 Heritage Gardens,SYDENHAM,6222000,house,2014,4,2,2,SC_107,3572,20000,973,39,0,hospital_057,6701,S_094,876
66489,-37.7886734,145.3228455,50 Cardigan Road,MOOROOLBARK,5520000,house,2009,3,1,1,SC_084,3487,19877,1017,54,0,hospital_113,4090,S_224,1859
76733,-37.916591,145.120211,28 Madeleine Road,CLAYTON,13230000,house,2016,2,1,2,SC_087,4620,19915,901,39,0,hospital_065,237,S_169,1050
26227,-37.588823,144.931549,27 Woodlea Crescent,CRAIGIEBURN,6545000,house,2016,4,2,1,SC_110,1272,40221,1780,46,0,hospital_104,6957,S_178,616
43507,-37.716736,145.090745,16 Gabonia Avenue,WATSONIA,6525000,house,2010,3,1,1,SC_017,4764,19984,888,34,0,hospital_075,1855,S_020,1572
13901,-37.759302,144.893818,16 Caroline Street,ABERFELDIE,17600000,house,2015,4,2,2,SC_085,1623,20037,2003,21,0,hospital_068,1902,S_049,1599
16776,-37.704723,144.930499,20 Leonard Avenue,GLENROY,4856000,house,2016,2,1,1,SC_030,3533,20032,1170,33,0,hospital_184,4744,S_209,590
33516,-37.730457,145.017216,10 Kinkora Road,RESERVOIR,9750000,house,2014,4,2,2,SC_047,1464,20011,1292,29,0,hospital_139,2214,S_225,1187
89631,-37.95680237,145.018158,65 Victoria Street,SANDRINGHAM,13200000,house,2008,4,2,2,SC_079,2185,19948,1394,29,0,hospital_058,528,S_214,1315
39310,-37.705286,145.074909,1 Ricky Court,BUNDOORA,6144000,house,2010,4,3,1,SC_047,5397,19984,1005,34,0,hospital_037,1601,S_155,1912
81999,-37.984788,145.243507,25 Kathryn Street,DOVETON,5070000,house,2010,4,2,2,SC_077,2309,19888,3019,54,0,hospital_119,2154,S_195,1486
6254,-37.77775955,144.817749,16 Wyalong St,ALBION,2870000,house,2008,3,1,2,SC_102,1482,20004,612,28,0,hospital_174,1300,S_080,1417
46601,-37.70584488,145.1716309,14 Ashdale Grove,ELTHAM,5445000,house,2008,2,2,2,SC_051,3732,19987,2265,44,0,hospital_075,5792,S_194,1575
53628,-37.82567596,145.0086212,67 Cutter Street,RICHMOND,6350000,house,2008,3,1,2,SC_038,1658,19906,230,13,0,hospital_122,768,S_102,1633
49460,-37.806001,145.078777,38 Yongala Street,BALWYN,28950000,house,2014,4,3,2,SC_099,2738,19893,2069,29,0,hospital_064,2697,S_137,1896
14053,-37.744515,144.913519,20 Warner Street,ESSENDON,12675000,house,2016,2,1,1,SC_082,1365,20036,719,24,0,hospital_184,783,S_197,269
91757,-37.984474,145.048955,6 Valmont Ave,BEAUMARIS,13860000,house,2015,5,3,2,SC_003,3820,19865,1452,39,0,hospital_055,570,S_011,1226
46534,-37.70618,145.139217,125 Ryans Road,ELTHAM NORTH,9560000,house,2016,4,3,2,SC_051,4045,19987,1117,44,0,hospital_075,2939,S_194,1924
63886,-37.806845,145.277849,2/79 Lusher Road,CROYDON,4257000,house,2012,3,1,1,SC_022,979,19878,1293,51,0,hospital_164,1960,S_055,872
5128,-37.863603,144.835543,3 Scullin Street,ALTONA,7512000,house,2010,3,1,1,SC_033,4227,19926,651,30,0,hospital_141,4925,S_128,691
3041,-37.813375,144.87171,2/12 Austin Crescent West,YARRAVILLE,5900000,house,2015,3,2,2,SC_043,2371,19996,1626,16,0,hospital_056,2589,S_149,2371
86396,-37.893696,144.998361,24 Brickwood Street,BRIGHTON,23400000,house,2015,3,2,2,SC_015,3186,19953,610,19,0,hospital_116,1326,S_193,1003
91305,-37.97698,145.042911,16 Canberra Grove,BEAUMARIS,7320000,house,2013,3,2,2,SC_079,3104,19866,1538,37,0,hospital_055,869,S_011,1787
37823,-37.630134,145.035378,9 Basalt Terrace,EPPING,3016000,house,2012,3,2,2,SC_062,5027,20005,2520,43,0,hospital_053,2910,S_196,2402
32160,-37.747102,145.00983,1B Harold Street,PRESTON,5550000,house,2011,3,2,2,SC_103,1087,20013,869,25,0,hospital_035,1768,S_105,702
64092,-37.79577637,145.29039,274 Dorset Road,CROYDON,9600000,house,2009,4,3,3,SC_022,741,19878,862,51,0,hospital_164,3339,S_055,812
20248,-37.797404,144.971647,92 Elgin Street,CARLTON,14300000,house,2010,4,1,0,SC_008,1616,19843,1524,8,0,hospital_188,596,S_200,559
31248,-37.7623891,145.0103728,41 Speight Street,THORNBURY,9100000,house,2013,3,3,0,SC_103,2645,20015,1187,21,0,hospital_035,230,S_105,1393
48956,-37.808582,145.066857,12 Bennett Street,DEEPDENE,24240000,house,2016,3,2,2,SC_099,1918,19892,1931,27,0,hospital_064,1632,S_137,1734
44147,-37.6892662,145.0957031,11 Wanbanna Avenue,GREENSBOROUGH,4360000,house,2009,5,3,1,SC_062,4280,19985,1973,38,0,hospital_075,1980,S_210,1655
48480,-37.803081,145.033592,46 Peel Street,KEW,26240000,house,2012,4,2,2,SC_083,1943,19904,2062,20,0,hospital_064,1437,S_039,380
63370,-37.789754,145.269349,104 Alto Avenue,CROYDON,8000000,house,2010,3,2,2,SC_022,1593,19878,1174,51,0,hospital_164,2341,S_181,1238
78985,-37.93891144,145.1583252,33 Wareham Street,SPRINGVALE,6633000,house,2009,4,2,2,SC_073,4370,19913,1255,44,0,hospital_076,3825,S_075,1726
86709,-37.924785,144.997445,4 Moffat Street,BRIGHTON,13860000,house,2010,2,1,0,SC_046,3947,19950,752,24,0,hospital_156,1538,S_009,1068
67462,-37.767196,145.360897,414 Swansea Road,LILYDALE,9520000,house,2015,4,3,2,SC_084,4254,19876,1743,60,0,hospital_113,791,S_081,1282
61809,-37.795404,145.249758,32 Oban  Road,RINGWOOD,5313000,house,2011,3,1,1,SC_032,2669,19879,1844,46,0,hospital_164,1468,S_157,509
31054,-37.757201,144.9976,28 Smith Street,THORNBURY,10962000,house,2013,3,1,0,SC_103,1998,20014,254,23,0,hospital_035,1103,S_105,865
31847,-37.735824,145.001619,13 William Street,PRESTON,6075000,house,2010,3,1,2,SC_103,420,20012,332,27,0,hospital_139,2056,S_085,181
63788,-37.78973,145.304669,1A Todd Court,CROYDON,10455000,house,2016,3,1,2,SC_022,2166,19877,878,54,0,hospital_164,4761,S_224,1469
64583,-37.81044388,145.2870026,5 Kaneira Avenue,CROYDON,4236000,house,2009,2,1,1,SC_022,1311,19878,1763,51,0,hospital_164,2779,S_055,1197
62774,-37.832017,145.233441,255 Canterbury Road,HEATHMONT,8755000,house,2015,4,1,2,SC_032,2183,19871,1060,46,0,hospital_179,2008,S_040,2271
82803,-37.90217972,145.2682495,5 Daly Court,ROWVILLE,4510000,house,2008,4,2,2,SC_049,3617,19868,3290,55,0,hospital_150,3974,S_199,2437
49783,-37.815856,145.082955,92 Rochester Road,BALWYN,13040000,house,2013,4,2,1,SC_099,2386,19893,973,29,0,hospital_117,2954,S_136,2097
53990,-37.818643,145.02307,10 Connell Street,HAWTHORN,31460000,house,2016,3,2,2,SC_083,1119,19905,355,19,0,hospital_086,694,S_208,1099
55163,-37.823703,145.063606,18 Russell Street,CAMBERWELL,36400000,house,2016,4,2,2,SC_099,495,19892,471,27,0,hospital_064,2145,S_113,743
28129,-37.793671,144.976682,17 Cecil Street,FITZROY,8154000,house,2016,2,1,0,SC_008,2111,19975,1678,11,0,hospital_188,1191,S_200,506
68389,-37.86087036,145.019989,22A Kooyong Road,ARMADALE,24000000,house,2009,4,3,2,SC_038,2484,19945,495,24,0,hospital_092,792,S_013,668
55041,-37.844554,145.091513,14 Joffre Street,CAMBERWELL,8064000,house,2012,4,2,1,SC_042,3650,19849,1243,34,0,hospital_089,1451,S_160,2094
15114,-37.735507,144.908943,22 Dublin Avenue,STRATHMORE,6744000,house,2011,3,1,2,SC_082,342,20036,1677,24,0,hospital_184,829,S_197,1013
29171,-37.76687622,144.9999695,1 McFarlane Street,NORTHCOTE,6600000,house,2008,3,1,0,SC_103,3043,20015,401,21,0,hospital_035,822,S_105,1789
34682,-37.730094,145.030082,32 Crevelli Street,RESERVOIR,4906000,house,2010,2,1,1,SC_047,942,20011,2412,29,0,hospital_025,1861,S_225,589
12816,-37.721666,144.771762,27 Poltava Walk,DELAHEY,3120000,house,2013,3,2,2,SC_048,2945,20001,2112,36,0,hospital_057,5730,S_094,2191
51841,-37.800844,145.172376,21 Aranga Crescent,DONVALE,7800000,house,2014,3,1,1,SC_002,2064,19899,2211,37,0,hospital_034,1165,S_202,2590
29959,-37.763588,144.994506,34 Emmaline Street,NORTHCOTE,7876000,house,2013,4,2,2,SC_103,2751,20015,232,21,0,hospital_035,1176,S_105,1608
12249,-37.701651,144.745973,125 Catherine Drive,HILLSIDE,6560000,house,2014,3,2,2,SC_048,3508,20000,2485,39,0,hospital_057,8905,S_163,1012
56952,-37.849215,145.099903,9/16 Somers Street,BURWOOD,5172000,house,2012,2,1,1,SC_042,3217,19849,1724,34,0,hospital_089,1044,S_112,1992
65963,-37.788967,145.311736,2/200 Hull Road,MOOROOLBARK,4940000,house,2016,2,1,1,SC_022,2761,19877,473,54,0,hospital_113,4835,S_224,1471
62889,-37.8305618,145.2319472,37 Jarma Road,HEATHMONT,8840000,house,2012,4,2,1,SC_032,2001,19871,1136,46,0,hospital_179,2137,S_040,2091
62616,-37.824759,145.249157,18 Coleman Street,HEATHMONT,11730000,house,2014,4,2,0,SC_032,2233,19871,567,46,0,hospital_105,1608,S_190,2208
58672,-37.809199,145.17811,2 Efron Street,NUNAWADING,6600000,house,2012,3,1,2,SC_088,1135,19899,1301,37,0,hospital_070,1383,S_202,1646
92152,-37.985891,145.060279,24 Milan Street,MENTONE,29410000,house,2014,5,2,2,SC_003,3013,19865,620,39,0,hospital_133,755,S_011,517
16754,-37.709326,144.925932,2/20 Wheatsheaf Road,GLENROY,3780000,house,2011,2,1,1,SC_082,3278,20032,934,33,0,hospital_184,4104,S_209,407
14892,-37.763129,144.893452,93 Clifton Street,ABERFELDIE,16660000,house,2010,2,1,0,SC_085,1204,20037,2153,21,0,hospital_068,1662,S_049,1181
68034,-37.848382,145.009012,3 Canterbury Road,TOORAK,13440000,house,2013,3,2,1,SC_038,872,19946,506,23,0,hospital_132,639,S_115,331
61987,-37.813218,145.22157,43 Bourke Street,RINGWOOD,10560000,house,2015,3,1,0,SC_032,639,19902,715,43,0,hospital_105,1905,S_040,647
48491,-37.802067,145.043225,479 High Street,KEW,10880000,house,2016,3,2,3,SC_083,2156,19904,2240,20,0,hospital_064,862,S_039,1158
74793,-37.904657,145.061676,20 Winston Way,MURRUMBEENA,21000000,house,2015,5,3,2,SC_041,2232,19919,1686,30,0,hospital_159,2003,S_015,1945
77083,-37.943666,145.113236,12 Mack Crescent,CLARINDA,12928000,house,2016,3,1,2,SC_003,3721,19915,2208,39,0,hospital_076,2521,S_170,1787
60508,-37.840192,145.197045,16 Philip Street,VERMONT,5940000,house,2010,3,1,2,SC_088,2785,19900,2509,40,0,hospital_008,2812,S_202,2576
78734,-37.936876,145.171028,18 Smith Road,SPRINGVALE,5460000,house,2010,2,1,1,SC_073,3651,19913,2088,44,0,hospital_161,3701,S_067,1536
71734,-37.861732,145.217286,65 Milpera Crescent,WANTIRNA,9252000,house,2011,4,2,2,SC_067,4800,19871,4425,46,0,hospital_008,1601,S_226,632
51816,-37.805373,145.193458,18 Chippewa Avenue,DONVALE,8085000,house,2011,5,3,2,SC_088,1975,19900,1413,40,0,hospital_070,498,S_202,2560
38889,-37.758213,145.050744,4/40 Magnolia Road,IVANHOE,10795000,house,2010,3,2,1,SC_001,1337,19934,661,25,0,hospital_046,784,S_219,1371
47206,-37.709126,145.175702,448 Reynolds Road,RESEARCH,3965000,house,2013,5,1,2,SC_051,4190,19987,2504,44,0,hospital_075,6166,S_194,1690
8341,-37.762385,144.784809,26 Lakewood Boulevard,CAIRNLEA,15215000,house,2016,4,3,2,SC_107,4382,20003,2246,31,0,hospital_057,2621,S_159,620
54566,-37.8201724,145.043135,5 Henry Street,HAWTHORN,18700000,house,2012,4,2,2,SC_083,664,19903,344,23,0,hospital_127,917,S_208,675
2803,-37.81007385,144.8885651,13 O' Farrell Street,YARRAVILLE,10860000,house,2006,3,2,0,SC_043,3000,19997,636,15,0,hospital_056,1897,S_201,1330
21013,-37.768047,144.96655,30 Thomas Street,BRUNSWICK,11452000,house,2014,3,1,0,SC_030,4223,19968,614,21,0,hospital_144,1368,S_074,608
16240,-37.70133,144.936071,1/60 Maude Avenue,GLENROY,4690000,house,2015,3,1,0,SC_030,3674,20032,1698,33,0,hospital_184,5315,S_004,676
10043,-37.790288,144.92804,13 McCracken Street,KENSINGTON,8175000,house,2011,2,1,0,SC_011,1368,20040,340,15,0,hospital_114,522,S_086,346
73898,-37.856083,145.29579,61  Albert Avenue,BORONIA,7280000,house,2015,3,2,3,SC_049,4404,19869,1114,53,0,hospital_049,1359,S_146,1084
29019,-37.800894,145.00138,399a Johnston Street,ABBOTSFORD,8040000,house,2011,2,1,0,SC_068,3001,19975,639,11,0,hospital_134,1141,S_076,1096
34389,-37.730005,145.027441,24 Eisenhower Street,RESERVOIR,3950000,house,2009,3,1,0,SC_047,984,20011,2179,29,0,hospital_025,2006,S_225,578
16331,-37.704561,144.937925,10A Melbourne Avenue,GLENROY,7792000,house,2016,2,1,2,SC_030,3281,20032,1823,33,0,hospital_184,5100,S_004,283
47617,-37.70456696,145.1677094,9 Heddon Court,ELTHAM,3850000,house,2008,4,2,2,SC_051,3511,19987,2017,44,0,hospital_075,5447,S_194,1442
49064,-37.809429,145.076938,15A Cremorne Street,BALWYN,10855000,house,2012,3,1,2,SC_099,2349,19893,1718,29,0,hospital_064,2520,S_137,2112
88083,-37.9389267,145.0549622,129 Rowans Road,MOORABBIN,8292000,house,2009,4,2,2,SC_046,1460,19872,1562,40,0,hospital_110,1724,S_069,1667
53387,-37.817192,145.005849,49 Gardner Street,RICHMOND,6720000,house,2016,3,2,0,SC_038,2611,19906,1164,13,0,hospital_122,369,S_076,1237
56435,-37.85718,145.108173,24 Montpellier Road,BURWOOD,7425000,house,2013,3,1,2,SC_042,2680,19840,1860,28,0,hospital_089,1232,S_112,1633
33152,-37.733352,145.018057,71 Madeline Street,PRESTON,9975000,house,2013,2,1,0,SC_047,1225,20011,1454,29,0,hospital_139,2487,S_225,1329
20647,-37.773768,144.953281,170 Gold Street,BRUNSWICK,15400000,house,2015,3,1,0,SC_011,3405,19969,497,20,0,hospital_102,1030,S_074,738
94627,-37.910232,145.0447,11 Ellindale Avenue,MCKINNON,12960000,house,2011,4,2,2,SC_041,3090,19940,562,36,0,hospital_159,2362,S_107,1060
13433,-37.70240402,144.766098,7 Stationmaster Close,SYDENHAM,2925000,house,2009,4,2,2,SC_048,4032,20000,726,39,0,hospital_057,7744,S_094,893
26866,-37.582159,144.936823,4 William Hovell Pass,CRAIGIEBURN,4180000,house,2016,4,2,2,SC_005,1673,40221,2262,46,0,hospital_104,7765,S_178,1341
22545,-37.740457,144.963963,3 McKay Street,COBURG,8400000,house,2012,3,1,1,SC_030,1512,19965,217,28,0,hospital_084,1595,S_172,174
44667,-37.717014,145.104635,223 Elder Street,GREENSBOROUGH,8175000,house,2010,3,2,1,SC_017,5358,19985,1488,38,0,hospital_075,1327,S_020,1429
15594,-37.739752,144.881955,2 Willowtree Crescent,NIDDRIE,10080000,house,2010,4,2,2,SC_082,2176,20037,3516,21,0,hospital_184,2055,S_198,1839
12647,-37.712418,144.773886,20 Yellow Gum Road,DELAHEY,5625000,house,2014,3,1,2,SC_107,3384,20000,1257,39,0,hospital_057,6436,S_094,1144
34550,-37.70845795,145.0302429,29 Ramleh Road,RESERVOIR,5500000,house,2008,3,3,1,SC_047,3350,20009,1826,33,0,hospital_025,1481,S_225,1836
24524,-37.71182632,144.9700012,61 Lynch Road,FAWKNER,5280000,house,2009,3,1,0,SC_030,2883,19962,889,33,0,hospital_139,2552,S_030,2311
53479,-37.82709,145.012818,543 Swan Street,RICHMOND,13300000,house,2012,3,1,1,SC_038,1553,19906,466,13,0,hospital_122,1129,S_102,1530
27750,-37.586752,144.916449,8 Corringa Way,CRAIGIEBURN,5670000,house,2010,4,2,2,SC_016,720,40221,2903,46,0,hospital_104,7127,S_178,1746
42824,-37.717528,145.084357,13 Harborne Street,MACLEOD,7161000,house,2015,3,1,1,SC_017,4479,19984,733,34,0,hospital_075,2344,S_020,1989
80942,-37.970195,145.204421,1A Lockington Crescent,DANDENONG,5137000,house,2016,3,2,2,SC_112,2100,19889,1439,51,0,hospital_048,777,S_183,1634
19048,-37.689975,144.912711,6 Fidge Court,JACANA,3972000,house,2015,2,1,1,SC_059,2453,20031,637,35,0,hospital_104,4425,S_153,1540
389,-37.803254,144.890665,155 Buckley Street,SEDDON,13360000,house,2016,2,1,1,SC_043,2778,20024,110,18,0,hospital_056,1193,S_201,704
23020,-37.7429,144.952112,6 Shackell Street,COBURG,8820000,house,2016,2,1,1,SC_030,1181,19965,990,28,0,hospital_084,1363,S_172,1163
26361,-37.580442,144.928487,3 Lewisham Place,CRAIGIEBURN,7701000,house,2013,3,2,2,SC_005,964,40221,2715,46,0,hospital_104,7853,S_178,1586
86575,-37.909608,145.001938,31 William Street,BRIGHTON,10560000,house,2014,3,1,3,SC_046,4614,19952,529,20,0,hospital_156,943,S_151,463
70894,-37.88874435,145.1040039,8 Hillcrest Avenue,CHADSTONE,6435000,house,2009,4,2,1,SC_042,1678,19840,1829,28,0,hospital_166,1183,S_026,1729
3192,-37.81535,144.871633,25 Gent Street,YARRAVILLE,9856000,house,2011,3,1,3,SC_033,2525,19996,1610,16,0,hospital_056,2785,S_149,2573
73986,-37.8655036,145.2601639,79 Rathmullen Road,BORONIA,10170000,house,2013,3,2,2,SC_049,5310,19869,2202,53,0,hospital_002,1321,S_024,2188
12748,-37.70621872,144.7774353,24 Ladyrose Crescent,SYDENHAM,2960000,house,2009,4,2,2,SC_107,3531,20000,635,39,0,hospital_057,6866,S_094,448
57982,-37.815368,145.154681,30 Francis Street,BLACKBURN,21140000,house,2015,4,2,2,SC_002,1542,19898,665,35,0,hospital_060,1962,S_018,1900
25743,-37.582427,144.911015,19 Falls Avenue,CRAIGIEBURN,4760000,house,2014,3,2,1,SC_016,1189,40221,3575,46,0,hospital_104,7645,S_178,2402
83042,-37.87765,145.250813,15 Glenwood Grove,KNOXFIELD,7110000,house,2015,4,2,2,SC_049,5379,19869,3517,53,0,hospital_002,2903,S_027,2851
10333,-37.792727,144.92332,27 Westbourne Road,KENSINGTON,14715000,house,2016,2,1,0,SC_011,1313,20041,644,14,0,hospital_114,652,S_086,737
80327,-37.987347,145.15668,5 Hanbury Court,KEYSBOROUGH,5820000,house,2015,3,1,2,SC_057,1579,19890,2859,49,0,hospital_096,1438,S_079,1524
14032,-37.755846,144.88983,20 Afton Street,ABERFELDIE,12360000,house,2015,3,2,1,SC_052,1918,20037,2321,21,0,hospital_184,2018,S_049,1933
90771,-37.970562,145.043877,5 Maiya Court,CHELTENHAM,8860000,house,2010,3,2,1,SC_079,2398,19866,1034,37,0,hospital_055,1270,S_023,1620
65075,-37.799207,145.312286,10 Amelia Court,KILSYTH,8820000,house,2009,3,1,1,SC_022,2569,19877,1609,54,0,hospital_164,5077,S_224,368
31805,-37.75038528,145.0170441,126 Raglan Street,PRESTON,5390000,house,2008,3,1,1,SC_047,1761,20013,1581,25,0,hospital_035,1612,S_105,1183
270,-37.80840302,144.8949585,12 Pentland Parade,SEDDON,4784000,house,2009,3,1,0,SC_043,3369,19997,92,15,0,hospital_056,1866,S_201,894
53793,-37.818636,144.990603,8 Sherwood Street,RICHMOND,20700000,house,2013,3,1,1,SC_068,1693,19978,417,7,0,hospital_173,232,S_076,1097
70853,-37.874638,145.104327,6 Warrina Street,CHADSTONE,5450000,house,2012,3,1,1,SC_042,1166,19840,692,28,0,hospital_098,2077,S_112,1302
13330,-37.72019958,144.7669983,6 Poa Court,DELAHEY,2637000,house,2009,3,2,1,SC_048,2656,20000,2215,39,0,hospital_057,6132,S_094,2151
26964,-37.59578,144.933151,44 Dianne Avenue,CRAIGIEBURN,4214000,house,2013,3,1,1,SC_110,648,40221,1121,46,0,hospital_104,6215,S_178,212
